성별,연령대,학력,초기 실천수,초기 건강위험요인 수,건강행태 실천수(단위:개),건강위험요인 수(단위:개),6개월차 실천 증가자,6개월차 실천 개선자,6개월차 위험요인 감소자,전반적 만족도,습관개선 도움정도,내용 이해도,관심도,타인 권유,총점,백분위 환산,churn
남,50대,대졸,3,1,1,2,True,False,True,4.063617180066208,4.352380923380904,4.428464468777233,3.9011630062403637,4.198754708626707,5.0,100.0,0
남,40대,대졸,1,3,0,3,False,False,False,3.8215869560310702,4.106769399578534,3.467861865830578,3.627227634927142,4.146466547210087,3.351305297246585,67.0261059449317,0
여,40대,대졸,2,5,2,5,False,True,True,4.982211752264323,4.211578056035668,4.532642662912447,3.7393214667474073,4.319931090019957,3.857258871366254,77.14517742732508,0
여,40대,대졸,4,3,3,5,True,False,True,5.0,4.203258458630761,5.0,4.033202872379837,3.7013157915616537,3.5585962884283977,71.17192576856796,0
남,30대,대졸,0,3,0,4,False,False,True,4.077075919278802,2.927641682094219,4.774692565432487,4.7642981102197925,4.496091621407778,5.0,100.0,0
남,40대,대졸,1,2,0,3,True,True,True,2.7507150718027615,4.135551404262478,3.9593755338139593,3.3792211847471942,4.393844306278447,4.402427837706902,88.04855675413805,0
남,50대,고졸,1,3,0,5,True,False,True,4.168116452934269,5.0,3.7181310988263183,4.192959058036868,4.73869220937108,3.6842615336844657,73.68523067368932,0
남,20대,대졸,0,3,0,3,True,False,False,3.7281291532454213,4.033203336114672,4.812725179063311,4.349333403101265,4.291948189145737,4.01351817913841,80.2703635827682,0
여,40대,대졸,1,4,1,5,False,True,True,4.684673438705146,3.5912354950080383,3.90850215393558,4.7376669827017315,4.376087010088056,3.9585375041672672,79.17075008334534,0
남,50대,고졸,3,4,1,5,True,False,True,3.8334624624775993,4.924964903711241,4.422620189378216,4.232002429148747,4.749390785683141,4.188240135294751,83.76480270589501,0
여,40대,대졸,2,3,2,5,False,True,True,5.0,2.4386778232109547,4.4085881363544335,4.128004081968346,3.943107381141093,4.345488865343875,86.9097773068775,0
남,60대,대학원,4,0,2,1,False,False,True,2.1488284866187355,4.995874570088217,4.634791780363765,3.5153408530252745,4.034129500911724,3.5548289796931796,71.0965795938636,0
여,30대,고졸,0,1,0,4,False,True,True,5.0,4.298859507570873,4.094730750733029,3.957577287918013,5.0,4.098124766397948,81.96249532795896,0
여,30대,고졸,2,3,1,5,True,True,False,3.29870908010265,3.3981220086243935,5.0,3.476210947154178,3.5612582272720505,3.1775744904951315,63.55148980990263,1
남,40대,대졸,2,1,1,2,False,False,False,3.9015078789793485,3.8418614797823816,4.600272053304767,3.9603066273601772,4.519202904503195,4.033212964381336,80.66425928762672,0
남,20대,대학원,3,1,2,1,False,True,False,3.117186729867911,4.262867775425383,4.074943715621217,4.365491571899547,4.819978319132078,4.048038470823074,80.96076941646147,0
여,40대,대졸,1,1,0,1,True,True,False,5.0,4.819514907273563,4.4128062721653025,3.793257617676848,3.1514068847148393,4.081203083014,81.62406166027999,0
남,40대,고졸,1,3,0,5,False,False,True,5.0,3.045584229973132,3.80080551238011,4.353427794441954,4.101542428872706,4.46582547040801,89.3165094081602,0
여,40대,대졸,3,3,1,4,True,False,True,4.605900194065403,3.8835632430170524,5.0,4.334976089205741,4.174260272541523,4.067534256904154,81.35068513808308,0
여,40대,대졸,2,1,0,1,True,False,False,5.0,4.799042680949394,4.573363644564029,4.007029500091728,4.5640292090800925,4.794902467815589,95.89804935631179,0
여,50대,대졸,4,3,3,3,True,True,False,5.0,3.8450143586493,3.2955484543854325,3.9778624826096376,4.1019524922542665,4.573157763794534,91.46315527589068,0
여,40대,대졸,4,4,4,5,False,False,True,3.261822731954444,3.9994534581194503,4.81118997889141,3.2282786789466895,4.73124079024964,3.870714708007822,77.41429416015644,0
여,30대,대졸,2,3,1,5,True,True,True,2.8642478368148563,4.2466547042843175,5.0,4.126909302842619,4.376605988168914,4.642611613911233,92.85223227822466,0
여,40대,고졸,0,2,0,5,True,True,True,4.050607672628573,4.487856291838334,4.320267752621677,4.594870577949806,4.79052790430023,3.5617724168341587,71.23544833668318,0
여,30대,고졸,2,3,2,5,False,True,True,4.8476411250290035,3.7830100865110543,3.861424952259743,4.290041929509397,3.738492734887944,3.831315645343639,76.62631290687278,0
남,30대,대학원,1,2,0,4,False,True,True,3.9309950944244183,3.4504717486187344,3.626240793947062,4.8834272805377275,4.085486433518718,3.794803634327023,75.89607268654046,0
여,50대,대졸,1,1,0,2,True,True,True,4.071287376727039,4.7867411962726285,3.345551474001315,4.821156679641038,3.6284225730633426,4.466466177552005,89.32932355104009,0
남,40대,대학원,3,3,0,3,True,True,False,4.505763460920115,3.3293893895741147,4.165215736850586,4.659346213125926,3.4173034443427475,5.0,100.0,0
여,30대,대졸,1,5,0,5,True,False,True,4.572327914225758,3.196593438858204,3.592790158278556,4.820637660579476,3.69471284023174,4.532464031458466,90.64928062916933,0
남,40대,고졸,0,4,0,5,True,True,False,2.493804219596643,4.652244487659244,5.0,3.24000642020339,4.4573712341004335,3.269711520322912,65.39423040645825,1
남,50대,대학원,2,1,0,2,True,True,True,5.0,3.421996509607082,4.822955648481452,3.73872440972423,4.710977753720238,5.0,100.0,0
남,30대,고졸,1,5,0,5,True,False,True,3.596355413357758,4.157928925140142,4.378665833383286,5.0,5.0,3.072534435903879,61.45068871807757,1
여,20대,대졸,0,1,0,3,True,True,True,5.0,4.782737631948054,4.829594908410245,3.3950878968028264,3.8648021653266396,4.622403282365115,92.44806564730229,0
여,30대,대졸,0,2,0,5,False,False,True,5.0,3.6317013398302906,5.0,4.256529393950154,3.5208808498157924,4.463803885215864,89.27607770431727,0
남,60대,고졸,2,3,0,5,True,True,True,4.391157174143822,4.814184586539439,4.994352272296112,4.1365862778965194,4.953571440574947,3.596762998173222,71.93525996346443,0
남,20대,고졸,1,4,0,5,False,True,False,5.0,4.431327240228564,4.267331392598063,4.401700172947357,4.621906728505548,3.6789841950830815,73.57968390166162,0
남,30대,대학원,3,0,1,3,True,True,True,4.206434627920846,5.0,3.368401400618187,3.137763947250969,4.713404540327742,3.7943466115814397,75.88693223162879,0
여,30대,대학원,0,5,0,5,False,False,True,4.696743979269198,3.341952108404431,5.0,4.318299479857049,3.609985260471388,3.8536432590747856,77.07286518149571,0
남,50대,대졸,2,1,0,1,True,True,False,3.612286182463685,4.653597443225543,4.399209673808823,3.9608419653540183,4.93902984529529,4.262613988280556,85.25227976561112,0
남,60대,고졸,1,5,0,5,True,False,False,4.9513867985287305,3.910950912140355,2.7454310594847335,4.325034177977127,4.602434850681972,5.0,100.0,0
남,40대,대졸,1,2,0,5,True,True,True,2.5047655130169204,4.814873069006759,5.0,3.239609233362841,4.428743028986713,4.060823799827089,81.21647599654179,0
여,30대,고졸,0,2,0,4,False,True,True,3.95682079877385,4.094352354569845,3.9928436003057546,3.333757122756846,4.147629752494549,3.842001639416191,76.84003278832382,0
남,40대,대졸,1,2,0,3,True,True,True,4.528655363308053,3.8894227642601154,4.715425567759329,4.624310629190308,4.2991236399377115,4.537647793523709,90.75295587047417,0
남,50대,대졸,2,2,1,2,False,False,False,3.287906774115803,3.0943849172135467,3.415915476719291,2.6774263336750552,3.6557405429778056,5.0,100.0,0
여,30대,대학원,1,3,0,4,True,False,True,5.0,3.8916234928271956,4.7625270566691285,3.9685418843748357,4.20730590936961,4.8900167713366836,97.80033542673368,0
남,30대,대졸,2,3,0,5,True,False,False,4.338420864308895,4.931344233775309,3.254384787325435,3.303547191548673,4.790112746663118,5.0,100.0,0
여,50대,대졸,2,0,1,3,True,True,True,2.7563710308827387,5.0,4.481646761602215,4.764516597514103,4.3745996667627915,5.0,100.0,0
여,40대,대졸,1,2,0,4,True,True,True,5.0,4.441105210860833,4.898852301976247,4.747283058396966,5.0,4.987896849134282,99.75793698268565,0
남,50대,대졸,1,3,0,5,True,False,True,4.869514348829025,4.4473372311181345,4.280245309560247,4.490126460166945,4.7392410971066585,5.0,100.0,0
여,50대,대졸,2,1,2,4,False,False,True,4.366331415394841,3.830997290949829,3.605136814904868,3.8556736428013645,4.335899031698145,3.5408775593008044,70.81755118601609,0
남,50대,대졸,1,5,0,5,True,True,True,3.7201437406469977,5.0,4.253262171557593,4.272532773494715,4.151694642453608,4.542140530651429,90.84281061302859,0
남,40대,대학원,4,0,0,0,True,False,False,5.0,4.4418878250670595,3.995864705660393,5.0,4.016736229474339,3.7420551979004637,74.84110395800927,0
남,40대,대졸,2,2,0,4,True,True,True,4.644300492147566,3.686615976128695,2.4800997808642276,5.0,4.299635683088435,3.385913597340083,67.71827194680166,0
남,40대,대졸,0,3,0,4,True,False,True,4.275673490799898,4.799112389313748,3.746951770911689,4.325945474384736,3.458226641982257,4.6161777152590435,92.32355430518086,0
여,30대,대졸,2,2,2,4,False,False,True,4.478641772347563,3.993211139784392,3.697745508310899,4.439785626554305,4.579079103109054,4.583753618430153,91.67507236860305,0
여,30대,대졸,0,1,0,2,True,False,True,3.7125433102661742,5.0,2.6758066143634522,4.622277096597798,4.569817759455846,4.6403905433903745,92.80781086780749,0
여,50대,대학원,2,3,1,5,True,True,True,5.0,3.943633932770405,3.9615784876217237,4.400245228665355,3.1187953281980825,4.49841770792539,89.96835415850781,0
여,50대,고졸,1,4,1,5,False,True,True,4.419754270786533,4.05069852130137,3.5514451333757187,4.824995963917224,3.9346436184624682,4.072200943693441,81.44401887386883,0
남,40대,대학원,0,1,0,2,False,True,True,4.698755708798353,4.8424296824332815,3.9709121759622015,4.449586008750363,4.298463022639295,3.811121069241913,76.22242138483826,0
여,40대,대졸,1,0,1,1,False,False,True,4.305363427756263,4.091018601903227,5.0,4.3490909680716365,4.62294728756538,5.0,100.0,0
남,40대,대졸,1,3,0,3,False,True,False,5.0,4.31144636284589,4.743187299395596,5.0,5.0,2.6357976039302526,52.715952078605056,1
남,40대,대졸,3,2,3,2,False,True,False,4.606343069996056,3.710362767025389,3.583219500159075,4.265803529285011,3.399317736196523,5.0,100.0,0
남,30대,대졸,0,3,0,3,True,False,False,4.69876422834417,4.044942820611727,4.69997330857355,3.9697777234615925,3.9131775256309558,3.975352664735116,79.50705329470232,0
남,30대,대학원,0,5,0,5,True,True,True,4.350936018932208,3.6623731800404147,4.158003536410865,4.415401449688021,5.0,4.40841240078991,88.1682480157982,0
여,50대,대졸,4,3,2,4,True,False,False,4.114612430367677,3.7860728921272093,3.7886041743333423,5.0,5.0,3.255945769756807,65.11891539513613,1
여,50대,대졸,1,3,0,5,True,True,True,3.600029388121959,4.292477670436897,3.358169946708481,3.8072884261993076,4.319162161460565,5.0,100.0,0
남,60대,대졸,4,1,3,3,False,False,True,3.700005666759914,3.761441604526708,4.698554428907063,4.269184010519428,5.0,4.993299976454943,99.86599952909886,0
여,30대,대졸,2,4,0,5,True,False,True,3.993647650562007,3.4394787500764936,4.828535654778212,3.911436288265378,4.033684528669103,4.429005720625712,88.58011441251425,0
여,50대,대졸,1,3,1,4,False,False,False,4.140988580088476,4.519094533434755,4.685173149677586,4.241560782665907,4.810371977523346,4.370898422502838,87.41796845005678,0
남,50대,고졸,3,2,2,3,False,True,False,3.040267777523116,4.027561551063275,4.624431111227353,5.0,3.897174628186516,5.0,100.0,0
여,40대,고졸,0,4,0,5,True,True,False,4.530131846465098,3.9533244931075706,2.962219832038352,3.6212508192899433,4.287656404846303,4.942685072265815,98.85370144531629,0
여,40대,대졸,2,5,2,5,False,False,True,3.8344211989516035,3.5370573975716604,4.501572972152073,3.4874013948707203,4.651846963231211,3.7680036370034706,75.36007274006941,0
여,50대,대졸,3,0,2,2,True,False,False,4.843402339215322,3.4745189028433154,4.359850552689653,5.0,3.810243538662168,4.308017184867196,86.1603436973439,0
남,40대,대졸,1,2,0,5,True,False,True,4.516860772344987,4.621972560216801,3.392626913360433,3.3240063738895254,3.2443381468321384,3.926376074240746,78.52752148481493,0
여,40대,대졸,2,2,1,5,True,False,True,3.2423251609631882,3.852039839412838,2.8827268000613873,4.485095602214314,3.765599932551974,4.153174541853992,83.06349083707984,0
남,60대,대졸,5,3,4,4,False,True,True,4.479658431332994,5.0,4.650394768041239,4.505287279806799,4.919612222230875,3.9930468144545284,79.86093628909057,0
남,50대,대졸,3,1,0,1,True,True,False,4.528739427269819,3.874767387053125,4.610759014247744,4.974015612650502,5.0,3.6299199314438346,72.5983986288767,0
여,30대,고졸,4,3,4,4,False,True,False,4.871976395391097,3.9618225336419934,3.373443300798606,4.627776861151001,3.8599718999836834,4.297597478122287,85.95194956244573,0
여,50대,대졸,3,3,2,4,True,False,False,4.505258940834694,3.459422604862692,4.0772384626394995,4.837705790341438,4.551550125852092,4.171520897737188,83.43041795474375,0
여,60대,대졸,2,4,0,4,True,False,False,4.637434252236974,2.9688925565453506,3.692512070373057,3.8792079448589742,4.397734942144765,5.0,100.0,0
여,40대,대졸,3,2,3,4,False,True,False,5.0,5.0,2.2255446812825563,4.050048872029837,3.35935676319019,3.939079833043797,78.78159666087595,0
여,20대,대학원,4,2,2,3,True,True,True,4.030751943300919,5.0,3.9969655454524378,4.295698162014055,4.60490462423315,2.826525505662633,56.53051011325265,1
여,50대,대졸,2,1,1,2,True,False,True,3.8771120335065157,5.0,4.612685806056988,2.7030211866072635,4.193887920958555,5.0,100.0,0
여,40대,고졸,4,2,4,5,False,True,True,3.524692596249621,4.031432024497571,4.3462697981919955,4.521086940809976,4.532550552887059,4.219439992421317,84.38879984842634,0
여,50대,대학원,0,4,0,4,False,True,False,5.0,3.814428748620068,4.074731478514023,3.6956756896294913,3.0663989789484654,4.662472997018819,93.24945994037638,0
여,30대,대졸,1,4,0,5,True,False,True,4.658705632478224,4.8317831296966745,3.515803725612976,4.472757527319898,3.069283797688019,3.295156214603723,65.90312429207447,1
남,40대,대졸,2,1,1,3,False,True,True,3.9057401950673545,3.350867370926069,5.0,5.0,5.0,3.817371230267186,76.34742460534372,0
여,20대,대졸,1,5,1,5,False,False,True,4.626172221631366,4.425282833469408,3.9297751613800758,3.52062331629472,4.677548955379037,4.854337960882875,97.08675921765749,0
남,40대,대졸,1,1,0,5,False,False,True,4.636138190626619,4.05217747124772,4.012436219543535,3.541046032578903,3.9657993000364407,3.2376883609860823,64.75376721972165,1
남,30대,대졸,3,3,1,5,True,True,True,3.9572171104733904,3.60782012395173,4.292883966552701,4.988392167596356,3.6816063427557593,5.0,100.0,0
남,40대,대졸,0,4,0,5,False,False,True,5.0,4.096549373586756,5.0,4.293388984417723,4.26821509719177,3.4473541502911846,68.9470830058237,0
여,50대,대졸,1,3,0,5,True,False,True,3.5413372346855017,4.741196899872343,4.303299907926443,5.0,4.350073360815839,4.446469693348062,88.92939386696123,0
여,30대,고졸,1,2,1,4,False,False,True,3.7083113654460833,4.464442145356953,3.14611647312389,2.7152690049972636,4.106124348180484,4.662614693836216,93.25229387672431,0
남,30대,대졸,1,1,0,3,False,False,True,3.8581798567902674,3.7469794126818687,5.0,4.233277400185312,4.359405839744492,3.5907675731767794,71.81535146353559,0
여,30대,대졸,2,2,1,3,True,False,True,5.0,4.512153869821002,3.527036862323444,4.649015011316597,5.0,5.0,100.0,0
여,30대,고졸,2,3,2,5,False,False,True,3.9505589722873107,3.8807798821880604,4.740999313408339,3.4135348992333725,5.0,4.639327564900667,92.78655129801334,0
남,50대,대졸,2,5,0,5,True,False,True,4.889969242536676,3.6510241124810667,5.0,4.373299075199589,3.53892018164151,4.582329774848178,91.64659549696357,0
여,40대,대졸,2,2,2,3,False,True,True,4.520866772222028,4.1903554965638605,4.416116878773967,3.450877093285755,4.486211856503332,4.446702029582413,88.93404059164827,0
여,30대,대졸,1,1,0,4,True,True,True,2.92325101805703,3.6470098822419104,4.372134782388369,3.566186825975412,3.517930544018608,3.6171276052026,72.342552104052,0
남,30대,고졸,2,3,1,5,False,True,True,3.915330742172173,5.0,4.22430012430531,4.376702515649659,4.581922112148667,3.482853455264976,69.65706910529951,0
여,40대,대학원,1,3,1,5,False,True,True,4.0729756024089205,2.5336731024564987,4.159463388968328,4.216811500562613,4.079813294861337,3.886526192669092,77.73052385338184,0
여,30대,대졸,2,4,2,5,False,True,True,4.391700980667902,5.0,4.4465696591318675,4.897206622876506,4.596348998992925,3.8163822150421023,76.32764430084205,0
남,40대,대졸,2,2,0,3,True,True,False,4.682511984370612,3.2387566118086104,4.009418675717546,4.642745087939134,3.9179541916846374,4.307724049426659,86.15448098853318,0
여,40대,대학원,2,0,1,0,True,True,False,5.0,5.0,5.0,3.494231197867141,3.130519371838777,4.195790761705349,83.91581523410699,0
여,50대,대졸,3,5,1,5,True,True,True,2.9196299935623635,3.5905048845653216,4.318219793212739,3.3314935014715243,5.0,4.56688135978157,91.33762719563141,0
남,50대,대졸,0,4,0,5,True,True,True,5.0,3.934068209943043,4.402038776393019,4.01680870160729,3.5795989778992943,4.3191388009025955,86.38277601805191,0
남,30대,대졸,2,1,0,4,True,True,False,4.00452338736223,4.488872662199808,4.216637679600534,4.049270718341862,3.975387680514272,4.754539028170166,95.09078056340331,0
여,30대,대졸,4,2,4,3,False,False,True,3.310568153252502,4.538928603562775,3.7993681562259742,4.5313744689432225,4.372571146107847,4.009341835002247,80.18683670004494,0
여,50대,고졸,2,5,2,5,False,False,False,3.3562826970758,3.495824693988603,3.7255232354850816,3.918882610926983,5.0,5.0,100.0,0
남,50대,고졸,2,5,0,5,True,True,False,3.5127501503311973,4.239219513076341,3.0286709461524266,3.6553343352446257,4.072459876161161,4.446078056621666,88.92156113243333,0
남,20대,고졸,2,3,1,5,False,True,True,5.0,3.8654532153368493,4.503541910129107,3.376357200405748,4.885229276584604,5.0,100.0,0
남,20대,대졸,2,3,2,5,False,False,True,3.9663096961528974,4.34138372708658,3.857397671657291,4.274141582202351,2.964429008409709,4.2846228337385375,85.69245667477074,0
남,40대,대졸,0,2,0,2,True,False,False,4.219997772194039,3.9887174786429593,4.654191937826348,3.4154918952580102,4.870246158893531,3.9859889724329527,79.71977944865905,0
남,50대,대학원,1,2,0,2,True,False,False,5.0,4.488566380391195,3.672110618763734,3.0357734007956125,4.793080665225524,4.129698055947913,82.59396111895828,0
여,50대,대졸,2,2,1,4,True,True,True,3.1530875140137615,4.553760064656845,4.065412409916996,3.653978470243965,5.0,3.045343344428594,60.90686688857188,1
남,30대,대졸,2,2,0,3,True,False,True,4.654593597214103,2.8439640355203317,4.53778376712667,3.3514045940644412,4.0551074817090615,3.179777263088311,63.595545261766226,1
여,50대,대졸,2,2,1,2,True,False,False,5.0,3.5034302202148124,4.304981462960489,4.288786161590687,4.4192636881041745,4.193228389645731,83.86456779291463,0
여,40대,대졸,2,4,2,4,False,False,False,4.062252928865727,5.0,4.3228057745499795,4.367146167602907,5.0,4.165576383247091,83.3115276649418,0
남,40대,고졸,4,1,2,3,True,True,True,5.0,4.4464450809989335,3.1556249854951774,4.695008680181548,3.5835278823431356,4.189617622181724,83.79235244363447,0
여,40대,대졸,3,3,3,4,False,True,True,3.6509547823404134,5.0,2.911482831869902,4.211262172182374,4.107668586615202,3.9315876615334906,78.63175323066982,0
여,30대,고졸,4,1,3,5,True,True,True,4.366997280626107,4.586324733474542,3.3033035280016083,4.913756423238549,4.428740367377001,4.803067126960589,96.06134253921178,0
여,50대,대졸,1,4,1,5,False,False,False,4.715388727723161,5.0,4.009312113235752,2.912854832512439,4.049859202903495,5.0,100.0,0
여,40대,고졸,2,1,1,4,True,False,False,4.80761653994362,4.5793312983837495,3.8165474217034205,4.650678429614661,4.484441957002712,4.412064906903282,88.24129813806564,0
여,20대,고졸,0,3,0,5,True,False,True,3.274744494632751,4.909810600803577,4.456555623559591,4.9737547205074755,5.0,4.755550888286685,95.11101776573369,0
여,60대,대졸,3,1,3,3,False,True,True,5.0,3.21709748652584,3.093323429325682,3.8797141993884505,4.08653095211336,4.348948128477896,86.97896256955792,0
남,40대,고졸,3,3,2,5,False,False,True,3.773588590326563,3.645696262141909,3.357341058532296,4.785952417641921,4.6210769089515935,3.0563174462124025,61.126348924248056,1
여,30대,고졸,2,1,2,4,False,True,False,3.8445732744543912,4.009390899608953,3.4416642931105987,3.6154511897924793,3.0492308877208063,5.0,100.0,0
남,50대,대졸,2,3,1,5,False,True,True,4.13734142521933,4.737765929859012,3.7543183901226977,4.155422197807267,4.316208577982823,4.057968295550294,81.15936591100589,0
여,50대,대졸,3,2,2,2,True,True,False,4.415290373181893,4.3114144617577015,4.103418097672445,5.0,3.6773453195113213,4.819756139609427,96.39512279218853,0
남,40대,대학원,3,3,0,3,True,True,False,4.015106262624773,4.735103687606754,3.2316350962458573,3.9172659459807204,4.9079424190057654,4.61633269410132,92.3266538820264,0
여,50대,고졸,0,4,0,5,True,False,True,4.8077636010507065,3.884289993517266,3.1250073969597967,4.973639042089481,3.2485935173313654,4.5193424059896135,90.38684811979228,0
여,30대,대졸,2,3,1,5,True,True,True,4.608510283915046,3.3739483550071885,3.8896640537791893,3.4071740470658214,4.919851839281752,4.364384297882058,87.28768595764116,0
여,40대,대졸,1,2,1,4,False,False,True,3.870273279295281,4.433705148942386,3.9886201611499787,4.871425318653669,3.914943158896468,3.9921845577912305,79.84369115582462,0
남,30대,대학원,2,2,0,3,True,True,True,4.202324911302777,5.0,4.64548279581123,4.186855370771982,4.6515772908466735,4.613182498489054,92.26364996978107,0
남,30대,대졸,0,4,0,4,True,True,False,5.0,4.142450036911582,2.572803417046058,4.305779483331599,5.0,4.835656738189238,96.71313476378475,0
남,60대,고졸,2,2,0,3,True,True,False,4.486731369318922,4.376734372611057,2.6898178008747298,4.239976068704591,4.2974406240591865,2.882560715638026,57.65121431276052,1
남,20대,대학원,2,5,1,5,False,False,False,4.52567218617158,3.7846913757794867,5.0,4.716959577272943,3.6834629542401864,3.1848995568579115,63.697991137158226,1
여,40대,고졸,1,4,1,5,False,True,True,3.843332612899905,4.262649470277315,3.074511680380369,5.0,4.862812218431286,4.82594494080305,96.51889881606101,0
남,40대,대졸,2,2,0,5,True,False,True,3.634579826621555,4.20529957326251,3.073046859015169,4.4169546701425,4.288821186283455,4.064609383748606,81.29218767497213,0
남,40대,대학원,2,3,0,4,True,True,True,5.0,5.0,3.5309720426641653,3.8944265870080197,4.8749190901599375,4.655492289614007,93.10984579228014,0
여,30대,대졸,1,4,0,5,True,False,True,4.440558554030408,4.416903741496346,4.863379895837656,4.26327741030771,3.5961144054070173,3.8089040211908496,76.178080423817,0
여,50대,대졸,1,2,1,3,False,False,True,4.277418777339586,3.8328927074626753,3.5639587767443714,4.4370944685166105,3.602866378177165,5.0,100.0,0
남,30대,대졸,3,2,2,2,False,True,False,4.38141852051235,3.792510158139575,3.1326785193901237,3.698918485668673,4.037896009756503,3.603378505895713,72.06757011791426,0
남,40대,대졸,1,2,1,3,False,True,True,4.332799883157765,3.9948018811840655,3.857713726275745,4.32479352910493,4.272355828327736,5.0,100.0,0
여,60대,대졸,3,2,3,4,False,False,True,3.8223001419540314,4.944445324059734,4.320201756529325,3.5356257256897954,4.630451062694614,3.0623768816927908,61.24753763385582,1
여,50대,고졸,1,3,0,4,True,False,False,5.0,5.0,3.6630419662476443,3.7151417220588416,3.944963408453405,4.695116104063783,93.90232208127566,0
여,40대,대졸,1,2,1,5,False,False,True,4.174554185476057,5.0,3.9869534784978637,4.08213166737877,5.0,4.378973413952502,87.57946827905003,0
여,50대,대졸,1,4,0,5,True,True,True,4.366666066582574,4.24924024465486,5.0,4.828077645628769,4.664497819491596,3.747958245363836,74.95916490727672,0
남,40대,대졸,1,4,0,4,True,False,False,3.538922457765956,3.8929832704062672,3.4962685159869316,5.0,3.118477989293398,5.0,100.0,0
남,40대,대졸,1,4,0,4,False,True,False,3.8858810385458296,4.436196886608844,3.57192829603797,3.5755336175294876,4.15797930943135,4.228677629096552,84.57355258193104,0
여,40대,대졸,1,1,1,2,False,False,True,4.480254198723561,5.0,1.2999003345446232,3.0934203547819203,5.0,4.493517451107227,89.87034902214454,0
남,40대,대졸,3,2,0,5,True,True,True,3.8452142523350283,4.319875932236789,3.1854379714525134,3.719111639553069,4.272794566370329,3.1534482908761916,63.06896581752384,1
여,30대,대졸,2,1,2,3,False,True,True,5.0,4.536519578116249,3.512533691372137,4.3415163475758565,4.85790150554268,4.947926900243715,98.9585380048743,0
남,30대,대졸,2,1,0,2,False,True,True,3.128328340986423,2.827877766900518,3.162358796595696,3.7058454191010117,3.840951199069608,4.62251037819187,92.4502075638374,0
남,40대,대졸,0,3,0,3,False,True,False,4.067321077983459,3.812407456126933,5.0,2.8018789919162934,4.064336163359529,4.720461585589207,94.40923171178413,0
여,30대,대졸,1,2,1,4,False,True,True,3.7076088143630415,4.8075530652402625,4.175319164698321,3.933780791947171,4.012873519192502,5.0,100.0,0
여,30대,대졸,3,3,0,4,True,True,True,3.4643192026962515,2.9782873786603914,4.631264632533404,3.7430278629211773,3.6880371444715174,4.822547900241862,96.45095800483723,0
여,30대,대졸,2,1,2,2,False,True,True,3.2313019755406343,5.0,4.390429702074989,3.712495556591951,3.5688204572685898,3.9756893265410063,79.51378653082013,0
여,40대,대학원,0,3,0,3,False,True,False,5.0,4.774919147039799,4.200740817857194,3.9431883693820735,5.0,3.3760605903734855,67.52121180746971,0
남,40대,대졸,0,3,0,5,True,True,True,3.3962721393217747,3.9570571466828772,3.8835633351504093,4.304164738007653,3.85359399414475,4.83365802242994,96.67316044859881,0
남,40대,대학원,3,3,1,4,True,False,True,3.88821806266045,3.840436559544303,4.1138474544168595,3.7633334734430055,3.5744015960823763,4.279961439696604,85.59922879393207,0
남,60대,대졸,2,5,1,5,False,True,False,4.672092704622138,3.998127819719408,4.11277394483532,3.379565454580749,3.570789197903461,3.1217806606769543,62.435613213539085,1
여,40대,대학원,1,2,1,2,False,False,False,4.576691756217086,4.0651687362421995,4.3897465285151025,3.399963695294994,3.331074334142662,4.917479778755817,98.34959557511634,0
남,30대,고졸,4,2,3,5,False,True,True,3.6088783606994195,4.111519777219097,4.966483438889131,4.269220752401221,4.647691276257724,4.484334989280546,89.68669978561093,0
남,30대,대졸,3,1,1,1,True,True,False,5.0,3.548436790432419,4.821081917850883,4.588220750543955,4.4817614981496146,5.0,100.0,0
여,30대,대졸,1,3,0,5,True,False,True,5.0,4.827672027650622,5.0,3.9357902453802387,4.209595578913025,3.783406186413964,75.66812372827928,0
여,50대,대졸,1,2,1,2,False,True,False,5.0,5.0,4.132130317547289,5.0,3.522082156757378,2.9526229158196973,59.05245831639394,1
남,40대,대졸,3,1,0,1,True,False,False,3.899763720082612,3.9782706161012324,3.4364623536232166,4.951181197402869,2.76425575791355,3.9907051928928836,79.81410385785767,0
남,30대,고졸,3,1,0,5,True,True,True,5.0,4.976131046430071,4.570063525012176,4.09316838654954,4.510292782852806,3.794102346670739,75.88204693341478,0
여,50대,고졸,2,4,2,5,False,False,True,5.0,3.3756717454310263,3.41954523689369,3.809407932535997,4.601566633629458,4.004341260619352,80.08682521238704,0
남,40대,고졸,2,5,0,5,True,True,False,5.0,4.075283715491943,3.6217057307808957,5.0,3.9565199963821374,4.2334903572880185,84.66980714576037,0
남,40대,대졸,2,5,0,5,False,True,True,4.593606569093879,5.0,5.0,4.560328136255915,4.69087955333957,4.352089806560414,87.04179613120829,0
여,60대,대학원,2,5,2,5,False,False,False,4.194007265529886,3.119329334098155,4.268235757552797,3.6374480163133667,3.541472542849207,3.8913879954869475,77.82775990973894,0
남,40대,대졸,1,1,0,2,True,False,False,5.0,3.5582013110598227,4.241009170650651,4.4974505097263044,4.478365852793904,4.57545151658251,91.50903033165021,0
남,40대,고졸,5,3,4,5,False,False,False,3.9023785968156863,3.8724439061012923,3.918958852336423,3.5811384102233434,5.0,2.919444558635396,58.38889117270792,1
여,50대,대졸,4,4,4,5,False,False,True,3.8406149190989214,5.0,4.1313553088009245,5.0,4.015839895867632,3.673313851200837,73.46627702401675,0
